time,overloaded_nodes,predicted_overloads,migrations,cpu_utilization,ram_utilization,latency,jitter
846,0,0,0,0.18934553772093787,0.14967276886046896,9.615563875640364,0.0379756976831121
847,0,0,0,0.18857792673279608,0.14928896336639808,9.609722272088046,0.04053769016158553
848,0,0,0,0.18960287219204555,0.1498014360960228,9.62498011537614,0.03798613057761112
849,0,0,0,0.18956582986748402,0.14978291493374202,9.625207827247909,0.03335695982626582
850,0,0,0,0.18933860610376477,0.1496693030518824,9.623695160304202,0.024355737527556445
851,0,0,0,0.19054628366130716,0.1502731418306536,9.644684157051724,0.01640429552151843
852,0,0,0,0.19111260197043095,0.1505563009852155,9.650584056570114,0.01197911035548592
853,0,0,0,0.1939646927868394,0.1519823463934197,9.696144096685392,0.023248181164817392
854,0,0,0,0.1924784259455391,0.15123921297276954,9.675054184420015,0.026014445670282164
855,0,0,0,0.19383360570966493,0.15191680285483247,9.698241138338236,0.03118179224137296
856,0,0,0,0.19494702549579335,0.15247351274789667,9.712812941969373,0.03498501174470827
857,0,0,0,0.19690840624505243,0.15345420312252622,9.744527070683818,0.04010901961469393
858,0,0,0,0.19602217712804412,0.15301108856402207,9.730346074543878,0.04083839715889587
859,0,0,0,0.19613847725945002,0.15306923862972502,9.737763131032185,0.03964351652846498
860,0,0,0,0.19495223162416414,0.1524761158120821,9.720197752614029,0.033216005908939424
861,0,0,0,0.19617514406988995,0.153087572034945,9.733467279375063,0.028497613407232534
862,0,0,0,0.19524447656306998,0.15262223828153498,9.720913406554638,0.020560872286555947
863,0,0,0,0.19326656197848952,0.15163328098924475,9.687212171854808,0.021612289927787
864,0,0,0,0.19094634580681402,0.150473172903407,9.65193826633797,0.026546744059761124
865,0,0,0,0.19020093430400964,0.1501004671520048,9.6376504214772,0.03497115243121586
866,0,0,0,0.19340203045908835,0.1517010152295442,9.686288214293786,0.03548361817298703
867,0,0,0,0.1926523392140513,0.15132616960702566,9.673215485486875,0.03396253251133981
868,0,0,0,0.18997163019864527,0.14998581509932266,9.63006671038287,0.037519850907165295
869,0,0,0,0.19285842588269045,0.1514292129413452,9.67289787313326,0.03375151637744497
870,0,0,0,0.19299866595194126,0.15149933297597062,9.670915450667714,0.03122808336938726
871,0,0,0,0.19254806461086205,0.15127403230543102,9.663124839941206,0.024868924702768982
872,0,0,0,0.19215099842292005,0.15107549921146002,9.656878264437546,0.018112429275610346
873,0,0,0,0.19006152670681287,0.15003076335340643,9.62904784067643,0.018737650127975125
874,0,0,0,0.19254660342960966,0.15127330171480485,9.672194663978239,0.019149471532547445
875,0,0,0,0.19396751870713427,0.15198375935356714,9.69254395708038,0.020025124872742862
876,0,0,0,0.19565935060689643,0.1528296753034482,9.72113945139879,0.02570359531717803
877,0,0,0,0.19584827901643448,0.15292413950821723,9.724743149271648,0.03084308330067102
878,0,0,0,0.19687562847830953,0.15343781423915479,9.73668500657909,0.032423723643623316
879,0,0,0,0.19535581689244175,0.1526779084462209,9.716904638511455,0.033581656329219896
880,0,0,0,0.19708644127763025,0.15354322063881515,9.745418626891407,0.03696616982341626
881,0,0,0,0.19788973531841114,0.15394486765920556,9.757430400416899,0.03936169404295192
882,0,0,0,0.19662349179399408,0.15331174589699706,9.737187264445838,0.03677068678636796
883,0,0,0,0.1955662849853569,0.15278314249267846,9.719622132672985,0.0237416574222394
884,0,0,0,0.19515510732409752,0.15257755366204878,9.715314418720848,0.017266987489211145
885,0,0,0,0.19532088594357355,0.1526604429717868,9.720148971042722,0.013347756663706646
886,0,0,0,0.19500557416873737,0.15250278708436868,9.712227903522251,0.014147040481910015
887,0,0,0,0.1928019961744732,0.1514009980872366,9.682123384681624,0.01990536945747324
888,0,0,0,0.1961235271382526,0.15306176356912632,9.73162343805422,0.01964684010700168
889,0,0,0,0.1992404541300184,0.15462022706500922,9.776009211883201,0.02487747989964829
890,0,0,0,0.19926015455414625,0.15463007727707312,9.779374594910434,0.02879819655597724
891,0,0,0,0.19801827957215035,0.1540091397860752,9.759230791936654,0.0289549042243888
892,0,0,0,0.1991446999336085,0.15457234996680427,9.775164898354413,0.031588353773246536
893,0,0,0,0.20231809062515055,0.1561590453125753,9.820983621271957,0.03960436919912496
894,0,0,0,0.20281845562660816,0.1564092278133041,9.829655881990007,0.044894703327828946
895,0,0,0,0.19982026193501307,0.15491013096750653,9.785001855580884,0.04352733790884973
896,0,0,0,0.20308391206086845,0.15654195603043425,9.834461502741673,0.04411130803576508
897,0,0,0,0.20083539368424627,0.15541769684212314,9.804881631650039,0.031044849985367634
898,0,0,0,0.19728897352190033,0.1536444867609502,9.758044120420479,0.026833684870056808
899,0,0,0,0.196620324891278,0.153310162445639,9.751979544737193,0.029158448303816486
900,0,0,0,0.19265464416642158,0.1513273220832108,9.679448400551264,0.04425829916946023
901,0,0,0,0.19469002010613007,0.15234501005306506,9.708571907676546,0.048979916101437565
902,0,0,0,0.19531508548773552,0.15265754274386778,9.713907891467823,0.0522734774492457
903,0,0,0,0.1943138852942907,0.15215694264714535,9.695479599399873,0.05326921347580454
904,0,0,0,0.19133678172728716,0.1506683908636436,9.65514752496799,0.054887883975023186
905,0,0,0,0.1905410728733315,0.15027053643666577,9.64162437260959,0.05945479247199183
906,0,0,0,0.1912848853714467,0.15064244268572335,9.653496920236938,0.0499711958797702
907,0,0,0,0.19149805813933807,0.15074902906966903,9.65833908925118,0.03923441076274079
908,0,0,0,0.1910462209048544,0.15052311045242722,9.650512020391782,0.03392833961644856
909,0,0,0,0.1918236621499117,0.15091183107495587,9.665357103283574,0.024375646125752812
910,0,0,0,0.19222405270229104,0.15111202635114554,9.661705878833192,0.024428303501214547
911,0,0,0,0.19181503084903406,0.15090751542451705,9.657682422255458,0.021010799109596214
912,0,0,0,0.19060215879509207,0.15030107939754606,9.643225002367119,0.014293642525110199
913,0,0,0,0.18975581347093287,0.14987790673546644,9.630186884401196,0.01009542926122003
914,0,0,0,0.18945221143717467,0.14972610571858735,9.619529016483948,0.013846915467361113
915,0,0,0,0.19086717365264752,0.15043358682632377,9.640640269618382,0.013896464689691452
916,0,0,0,0.19184181892170127,0.15092090946085063,9.653559720190934,0.013898930886172356
917,0,0,0,0.19299720869082382,0.1514986043454119,9.675140117520575,0.01590844654814939
918,0,0,0,0.19251418809492207,0.15125709404746102,9.664085163117132,0.016483857510420485
919,0,0,0,0.19061706756887584,0.15030853378443793,9.63671298779101,0.016246499273073704
920,0,0,0,0.18966723691642826,0.14983361845821414,9.626800931733285,0.016722519439485235
921,0,0,0,0.19035023986213,0.15017511993106503,9.638389435995716,0.016225458647670023
922,0,0,0,0.19116050585748984,0.15058025292874494,9.647477692960827,0.016285937139423393
923,0,0,0,0.1890813713812925,0.14954068569064627,9.61275826415327,0.01838782266244024
924,0,0,0,0.19024317673133298,0.1501215883656665,9.63339744517063,0.017159704407568956
925,0,0,0,0.1909342016974213,0.15046710084871068,9.645717839699014,0.017160561709260357
926,0,0,0,0.19145363119039793,0.150726815595199,9.653274461336466,0.017143885137255767
927,0,0,0,0.19155870864698024,0.15077935432349013,9.660971313508613,0.014898564797728405
928,0,0,0,0.19199793413951036,0.15099896706975519,9.669129352715395,0.015702845034690476
929,0,0,0,0.18965483513605408,0.14982741756802703,9.633263090915339,0.01586246746270022
930,0,0,0,0.19039965780310958,0.15019982890155478,9.639027459671677,0.015086978560582272
931,0,0,0,0.18924183956174565,0.14962091978087283,9.621614684430725,0.016418077137661833
932,0,0,0,0.18939692460085492,0.14969846230042744,9.627054542438454,0.016832780499362078
933,0,0,0,0.18954030687482745,0.14977015343741373,9.623988918250928,0.01530872662672729
934,0,0,0,0.1921015595217573,0.15105077976087866,9.66474713648493,0.016635729860592797
935,0,0,0,0.19406889086364554,0.15203444543182276,9.694958113678462,0.02265109482474227
936,0,0,0,0.1953249648390769,0.15266248241953848,9.71622979428025,0.03043151961356554
937,0,0,0,0.1990789036800943,0.15453945184004714,9.770560915364495,0.0462135025839222
938,0,0,0,0.19900209488001658,0.1545010474400083,9.770520225124468,0.0558855187705647
939,0,0,0,0.19804868304812243,0.15402434152406122,9.755002097855805,0.05840969187164609
940,0,0,0,0.19958140289339238,0.1547907014466962,9.775091783375721,0.06111582991379719
941,0,0,0,0.20054136927978683,0.1552706846398934,9.794293715314613,0.060360564798041985
942,0,0,0,0.19835876488284943,0.1541793824414247,9.757754494216936,0.05264000651313805
943,0,0,0,0.19836560210371396,0.154182801051857,9.752644566785625,0.03838397942964257
944,0,0,0,0.1973818953726234,0.1536909476863117,9.73521278249317,0.028047491641775616
945,0,0,0,0.19767845476142717,0.1538392273807136,9.739376740701566,0.021341822046546416
946,0,0,0,0.19770417954349562,0.1538520897717478,9.741003617933405,0.017616607439655273
947,0,0,0,0.19626042411478856,0.15313021205739427,9.725783523689861,0.019712204442313933
948,0,0,0,0.1958540448968742,0.1529270224484371,9.718363377190062,0.021634338358907726
949,0,0,0,0.19202309393090344,0.15101154696545172,9.655874852537373,0.03524746324005404
950,0,0,0,0.19247198078221187,0.15123599039110597,9.661554899207495,0.03994059149979351
951,0,0,0,0.18993231998896193,0.14996615999448096,9.623359653272798,0.04432728724327771
952,0,0,0,0.18897584636044643,0.14948792318022322,9.608549201010543,0.050755052101261425
953,0,0,0,0.18736199218835556,0.1486809960941778,9.588261826556282,0.05613746078602938
954,0,0,0,0.18963984569885495,0.14981992284942747,9.62081249544719,0.05531659942364221
955,0,0,0,0.1868540083316891,0.14842700416584456,9.58059738625715,0.05542212497748515
956,0,0,0,0.1858159589018627,0.14790797945093137,9.56489446264386,0.052370753962465495
957,0,0,0,0.1869633401159529,0.14848167005797644,9.584579397631614,0.04436064125739954
958,0,0,0,0.18907059488316127,0.14953529744158062,9.616738366178913,0.03019993614034829
959,0,0,0,0.18926235756122545,0.14963117878061272,9.618397594623238,0.026429282517967702
960,0,0,0,0.18875235871236837,0.1493761793561842,9.611872857859037,0.019399337995720592
961,0,0,0,0.1914451143937723,0.15072255719688615,9.65154220147014,0.023860069239358943
962,0,0,0,0.188320946003937,0.1491604730019685,9.600151608271497,0.023854940564504618
963,0,0,0,0.18637947936063157,0.1481897396803158,9.572635126601071,0.02528933091649149
964,0,0,0,0.18683360115260472,0.14841680057630235,9.582558780300008,0.025080301136186117
965,0,0,0,0.18778749146404694,0.1488937457320235,9.601759366842717,0.024371952646688375
966,0,0,0,0.18577041813793954,0.14788520906896976,9.57381617269334,0.023186206839141774
967,0,0,0,0.18324302819079222,0.14662151409539614,9.534919734049884,0.030441087324628833
968,0,0,0,0.18351985547513724,0.14675992773756863,9.542050997626193,0.033548167204954675
969,0,0,0,0.18119844690363796,0.14559922345181897,9.508776590620773,0.039519888296480024
970,0,0,0,0.18158705537567568,0.14579352768783785,9.51308378901523,0.042084058936849654
971,0,0,0,0.182626567597457,0.1463132837987285,9.532165203438643,0.03259038226118127
972,0,0,0,0.18160635800013253,0.14580317900006626,9.510396874918976,0.031591831293056205
973,0,0,0,0.17950107872765664,0.1447505393638283,9.484545037201006,0.0353355567147415
974,0,0,0,0.1803634256584306,0.14518171282921533,9.498210981374296,0.03382446412962925
975,0,0,0,0.17943156564068036,0.14471578282034017,9.482514177926406,0.026679457071621445
976,0,0,0,0.17847597388480882,0.14423798694240442,9.46737397510105,0.02332959167315483
977,0,0,0,0.17904779796061887,0.14452389898030946,9.473016419063072,0.023419764876956142
978,0,0,0,0.17802381666668537,0.14401190833334268,9.461747334289978,0.02174821312321496
979,0,0,0,0.17956315247878668,0.14478157623939333,9.487254736452257,0.021155412093462764
980,0,0,0,0.1799692881332465,0.14498464406662326,9.498223072799863,0.020047011136160326
981,0,0,0,0.1831726843934106,0.1465863421967053,9.539897458261333,0.021752561856105895
982,0,0,0,0.18241135388087473,0.14620567694043737,9.531900323907724,0.02451821321983931
983,0,0,0,0.18349400239028402,0.146747001195142,9.546998290653255,0.029209796722393513
984,0,0,0,0.1836159333060378,0.14680796665301887,9.548343955216417,0.03277758769901941
985,0,0,0,0.18436698627082454,0.14718349313541226,9.556856932585706,0.03544549021258846
986,0,0,0,0.18619853035738054,0.1480992651786903,9.581357455169105,0.03778198804508179
987,0,0,0,0.18767404062170656,0.14883702031085327,9.600761845019516,0.040378164546873714
988,0,0,0,0.1883930261124015,0.14919651305620074,9.603406219824649,0.03676415059580616
989,0,0,0,0.18953328984344298,0.14976664492172148,9.617915893751974,0.035517668836659945
990,0,0,0,0.19028938320567065,0.15014469160283533,9.626799047535481,0.0330873159507343
991,0,0,0,0.1893356837419392,0.14966784187096963,9.615888891626806,0.032780400306469164
992,0,0,0,0.18937161396259328,0.14968580698129663,9.6140714653389,0.029018674669242923
993,0,0,0,0.19168068653962245,0.15084034326981122,9.65002221131357,0.029761487801030617
994,0,0,0,0.19136545856747594,0.15068272928373797,9.644140442020039,0.0263140363919464
995,0,0,0,0.1898997149087294,0.1499498574543647,9.621830007935925,0.01916270779550761
996,0,0,0,0.18897721790565042,0.14948860895282523,9.612103584485943,0.015142853205655891
997,0,0,0,0.187161512385191,0.1485807561925955,9.585965970695582,0.017549678920450267
998,0,0,0,0.1872138380226212,0.14860691901131062,9.582253161343928,0.020374986118349998
999,0,0,0,0.18570908866760952,0.1478545443338048,9.559556892802984,0.026685685245132634
